Country,Time_Interval,Total_Papers,Diversity,ECI,ECI+,GDP,Nestedness_NODF,Modularity_Q
Malawi,1988-1992,152.30152625152616,0.4054630308466295,,,1770794867.0,0.2608418555255483,0.2757009991570048
Malawi,1993-1997,250.51667221667196,0.41726350286416847,,,1918833305.8,0.24557021014643515,0.27107123843861186
Malawi,1998-2002,277.60240909611576,0.3701318232705617,,,2096452754.8,0.27282079664694203,0.2625174188578835
Malawi,2003-2007,347.481504606504,0.36623671442208894,,,3754359692.6,0.2596958358994229,0.23727412551345609
Malawi,2008-2012,614.8026686770245,0.3016157648573454,,,6500856818.8,0.28717402025853084,0.2308756681103245
Malawi,2013-2017,822.1861004156326,0.29973893792259765,-0.5584406666666667,,5935247854.2,0.2709120283792509,0.22884322635683815
Malaysia,1973-1977,829.0531135531132,0.5684258251633212,-0.5454776,-0.1236766,10129479092.8,0.27520515347294855,0.22901721117518653
Malaysia,1978-1982,1127.3218253968248,0.6190614614053076,-0.31127760000000004,0.2776482,22773808190.4,0.2891861082862083,0.22422940460866872
Malaysia,1983-1987,1116.7234487734481,0.6661314738538311,0.042326600000000006,0.445953,31081342679.6,0.26408051080252964,0.21552684594487367
Malaysia,1988-1992,1433.6520202020185,0.6852992068571093,0.079666,0.6278320000000001,45291064896.2,0.2608418555255483,0.2757009991570048
Malaysia,1993-1997,2265.669615993649,0.6344406653093375,0.23737380000000002,0.9182406000000001,86187707378.2,0.24557021014643515,0.27107123843861186
Malaysia,1998-2002,3275.3201236487466,0.6269277972277325,0.5814676000000001,0.9765347999999999,87747120848.8,0.27282079664694203,0.2625174188578835
Malaysia,2003-2007,6075.5821876234095,0.6499175501530994,0.7801598000000001,1.031752,146944800000.0,0.2596958358994229,0.23727412551345609
Malaysia,2008-2012,23278.363127745997,0.6851120519748638,0.7229922,0.9883336,260096800000.0,0.28717402025853084,0.2308756681103245
Malaysia,2013-2017,39057.81212582047,0.724993473718807,0.9088566,0.893439,316581400000.0,0.2709120283792509,0.22884322635683815
Maldives,1973-1977,2.0,0.07546569886464582,,,,0.27520515347294855,0.22901721117518653
Maldives,1978-1982,1.0,0.0714285714285714,,,45060292.300000004,0.2891861082862083,0.22422940460866872
Maldives,1983-1987,0.5,0.0714285714285714,,,115531868.26599999,0.26408051080252964,0.21552684594487367
Maldives,1988-1992,1.5,0.08764080956426434,,,220511306.61999997,0.2608418555255483,0.2757009991570048
Maldives,1993-1997,4.0,0.11967453317336363,,,407161182.15999997,0.24557021014643515,0.27107123843861186
Maldives,1998-2002,7.666666666666666,0.32230353352089214,,,704176857.02,0.27282079664694203,0.2625174188578835
Maldives,2003-2007,7.876190476190474,0.21838855539986568,,,1377179381.6,0.2596958358994229,0.23727412551345609
Maldives,2008-2012,10.36691729323308,0.30681010473847226,,,2573127890.0,0.28717402025853084,0.2308756681103245
Maldives,2013-2017,24.504834054834035,0.2414628608058329,,,4043382842.6,0.2709120283792509,0.22884322635683815
Mali,1973-1977,13.75,0.22828153442799337,,,784441606.1,0.27520515347294855,0.22901721117518653
Mali,1978-1982,42.383333333333326,0.24504895784688563,,,1490108529.2,0.2891861082862083,0.22422940460866872
Mali,1983-1987,63.56666666666664,0.23717298266334275,,,1573137317.6,0.26408051080252964,0.21552684594487367
Mali,1988-1992,70.70952380952379,0.34402426902587535,,,2517515921.6,0.2608418555255483,0.2757009991570048
Mali,1993-1997,96.27083333333324,0.3118398082680832,,,2616816112.6,0.24557021014643515,0.27107123843861186
Mali,1998-2002,99.78214285714274,0.2557602212814951,,,3333803062.0,0.27282079664694203,0.2625174188578835
Mali,2003-2007,154.71823454323433,0.3154925503780308,,,6289409248.6,0.2596958358994229,0.23727412551345609
Mali,2008-2012,245.15557552702288,0.4068529967818283,,,11223174835.0,0.28717402025853084,0.2308756681103245
Mali,2013-2017,258.12348908715677,0.4613300029537186,-1.0211856666666665,,14021700953.6,0.2709120283792509,0.22884322635683815
Malta,1973-1977,69.29999999999998,0.40533440642400154,,,469965381.56000006,0.27520515347294855,0.22901721117518653
Malta,1978-1982,44.41666666666666,0.43229586894417094,,,1104641120.3799999,0.2891861082862083,0.22422940460866872
Malta,1983-1987,23.0,0.32886859372859545,,,1314352437.4,0.26408051080252964,0.21552684594487367
Malta,1988-1992,64.88809523809523,0.36262261647098026,,,2491432849.8,0.2608418555255483,0.2757009991570048
Malta,1993-1997,132.13354256854254,0.41350620793966864,,,3284664795.6,0.24557021014643515,0.27107123843861186
Malta,1998-2002,198.0295287014327,0.5073922511751128,,,4127562902.4,0.27282079664694203,0.2625174188578835
Malta,2003-2007,221.3850587087287,0.5799609348948389,,,6500341290.6,0.2596958358994229,0.23727412551345609
Malta,2008-2012,438.9715498581213,0.6281252541876996,,,8995065538.2,0.28717402025853084,0.2308756681103245
Malta,2013-2017,821.0477335819858,0.6499128652201436,,,11266194901.0,0.2709120283792509,0.22884322635683815
Marshall Islands,1973-1977,1.5,0.11927124436453662,,,,0.27520515347294855,0.22901721117518653
Marshall Islands,1978-1982,1.25,0.07601254770533816,,,32969000.0,0.2891861082862083,0.22422940460866872
Marshall Islands,1983-1987,1.25,0.09100418320684411,,,49948800.0,0.26408051080252964,0.21552684594487367
Marshall Islands,1988-1992,4.333333333333333,0.14554246022617323,,,79106400.0,0.2608418555255483,0.2757009991570048
Marshall Islands,1993-1997,7.875,0.21302136650844328,,,109865120.0,0.24557021014643515,0.27107123843861186
Marshall Islands,1998-2002,2.4499999999999993,0.18613592055164552,,,119303080.0,0.27282079664694203,0.2625174188578835
Marshall Islands,2003-2007,4.8126373626373615,0.23442983003148743,,,141297220.0,0.2596958358994229,0.23727412551345609
Marshall Islands,2008-2012,6.910714285714283,0.2842144506155798,,,164856000.0,0.28717402025853084,0.2308756681103245
Marshall Islands,2013-2017,3.8851300731096106,0.39537519108419394,,,194087180.0,0.2709120283792509,0.22884322635683815
Mauritania,1973-1977,3.0,0.13268394600793698,-0.8126478,-1.32144,676740640.02,0.27520515347294855,0.22901721117518653
Mauritania,1978-1982,5.333333333333333,0.16718243912638175,-1.1870916,-1.768712,1003745369.8,0.2891861082862083,0.22422940460866872
Mauritania,1983-1987,9.083333333333332,0.23229863347999902,-1.1479654,-1.53194,1156112347.4,0.26408051080252964,0.21552684594487367
Mauritania,1988-1992,9.483333333333329,0.2825445852297722,-1.3297139999999998,-1.678078,1734099793.4,0.2608418555255483,0.2757009991570048
Mauritania,1993-1997,22.14999999999999,0.3839714182904569,-1.203602,-1.710698,2017608347.4,0.24557021014643515,0.27107123843861186
Mauritania,1998-2002,28.999999999999982,0.42794864449698067,-0.8746094,-1.44252,1864182928.2,0.27282079664694203,0.2625174188578835
Mauritania,2003-2007,43.09722222222217,0.27971252079547626,-1.4604462,-1.347354,3137263127.0,0.2596958358994229,0.23727412551345609
Mauritania,2008-2012,33.47074405063531,0.46545961191422125,-1.7847560000000002,-1.5443479999999998,5797079751.4,0.28717402025853084,0.2308756681103245
Mauritania,2013-2017,52.40150813948763,0.5360995026193092,-0.8982680000000001,,6627918763.0,0.2709120283792509,0.22884322635683815
Mauritius,1973-1977,27.75,0.1647439373760975,,,763833995.15,0.27520515347294855,0.22901721117518653
Mauritius,1978-1982,38.166666666666664,0.18199111916997113,,,1115819390.6,0.2891861082862083,0.22422940460866872
Mauritius,1983-1987,21.5,0.21221124904630229,,,1310141659.8,0.26408051080252964,0.21552684594487367
Mauritius,1988-1992,33.79166666666665,0.13950799091519805,,,2610217110.6,0.2608418555255483,0.2757009991570048
Mauritius,1993-1997,58.425,0.44616775219621696,,,3894232579.0,0.24557021014643515,0.27107123843861186
Mauritius,1998-2002,138.83690476190472,0.40777366425751793,,,4526325820.2,0.27282079664694203,0.2625174188578835
Mauritius,2003-2007,152.1824872591176,0.5166461072904962,,,6812618177.8,0.2596958358994229,0.23727412551345609
Mauritius,2008-2012,224.66278509072612,0.5303377717508065,,,10461992541.2,0.28717402025853084,0.2308756681103245
Mauritius,2013-2017,332.9465209336981,0.6240909195901834,-0.6280406666666667,,12423438074.0,0.2709120283792509,0.22884322635683815
Mexico,1973-1977,2697.769047619044,0.7202957420010823,0.5775121999999999,0.849554,77224026663.6,0.27520515347294855,0.22901721117518653
Mexico,1978-1982,3782.6840007214937,0.7302827822523033,0.4875062,1.095744,178153600000.0,0.2891861082862083,0.22422940460866872
Mexico,1983-1987,5157.395723209532,0.7268909594864547,0.4553348,0.9945755999999999,163546200000.0,0.26408051080252964,0.21552684594487367
Mexico,1988-1992,6800.466171322629,0.7218207517502555,0.7385494,1.06636,268113600000.0,0.2608418555255483,0.2757009991570048
Mexico,1993-1997,12091.806769331717,0.6902145985793873,0.774856,1.138236,460002400000.0,0.24557021014643515,0.27107123843861186
Mexico,1998-2002,18888.66240203189,0.70955616036949,0.859521,1.1671340000000001,672690800000.0,0.27282079664694203,0.2625174188578835
Mexico,2003-2007,27065.217758385388,0.699069128386661,1.0307886,1.154066,883428000000.0,0.2596958358994229,0.23727412551345609
Mexico,2008-2012,37208.044304293915,0.7470211632139157,1.0086518,1.060074,1089883000000.0,0.28717402025853084,0.2308756681103245
Mexico,2013-2017,49885.97342707782,0.7287335544131509,1.0427094000000001,1.0278733333333332,1199040000000.0,0.2709120283792509,0.22884322635683815
Monaco,1973-1977,54.5,0.2820821393939552,,,669201263.86,0.27520515347294855,0.22901721117518653
Monaco,1978-1982,59.16666666666666,0.21769699940333453,,,1187392024.4,0.2891861082862083,0.22422940460866872
Monaco,1983-1987,88.91666666666666,0.1779989950734293,,,1313404599.4,0.26408051080252964,0.21552684594487367
Monaco,1988-1992,75.35833333333329,0.17184585880038283,,,2341934422.6,0.2608418555255483,0.2757009991570048
Monaco,1993-1997,91.16349206349199,0.2247044407460722,,,2880607946.6,0.24557021014643515,0.27107123843861186
Monaco,1998-2002,114.14045121545104,0.2337200429524532,,,2835265454.0,0.27282079664694203,0.2625174188578835
Monaco,2003-2007,138.92678467678456,0.27850223665430174,,,4478644774.6,0.2596958358994229,0.23727412551345609
Monaco,2008-2012,142.00457519285888,0.3870801834150891,,,5825521479.8,0.28717402025853084,0.2308756681103245
Monaco,2013-2017,161.03514890127394,0.4429789529438354,,,6558305512.0,0.2709120283792509,0.22884322635683815
Mongolia,1973-1977,19.51358543417364,0.23143135478957277,0.4624825,-0.695775,,0.27520515347294855,0.22901721117518653
Mongolia,1978-1982,50.92724301841945,0.3695957211969009,0.2808026,-0.9733554,2431250516.5,0.2891861082862083,0.22422940460866872
Mongolia,1983-1987,65.63243464052283,0.36866341143095516,-0.3130794,-1.155798,2585553435.0,0.26408051080252964,0.21552684594487367
Mongolia,1988-1992,77.59761904761899,0.4516834079985449,-0.3475738,-1.035589,2607768843.4,0.2608418555255483,0.2757009991570048
Mongolia,1993-1997,75.79448051948043,0.4515146649438979,-0.5186628,-1.1030128,1134607481.28,0.24557021014643515,0.27107123843861186
Mongolia,1998-2002,98.17440476190467,0.42459267213041996,-0.7499622,-1.190108,1196659723.2,0.27282079664694203,0.2625174188578835
Mongolia,2003-2007,144.07304534867544,0.5531899657538335,-0.8962465999999999,-1.1953299999999998,2751978217.0,0.2596958358994229,0.23727412551345609
Mongolia,2008-2012,293.0585396631352,0.5048968466606408,-1.1051614,-1.7767139999999997,8019823384.2,0.28717402025853084,0.2308756681103245
Mongolia,2013-2017,419.23256829375373,0.516131463804922,-1.1283448,-2.9622333333333333,11834149580.0,0.2709120283792509,0.22884322635683815
Montenegro,1988-1992,0.5,0.0714285714285714,,,,0.2608418555255483,0.2757009991570048
Montenegro,1993-1997,1.0,0.0714285714285714,,,,0.24557021014643515,0.27107123843861186
Montenegro,2003-2007,37.65555617118639,0.39895288878679736,,,2488146769.0,0.2596958358994229,0.23727412551345609
Montenegro,2008-2012,359.40358810297926,0.41744786497187136,,,4294024530.6,0.28717402025853084,0.2308756681103245
Montenegro,2013-2017,701.1146797288801,0.4949781148955219,,,4469688281.2,0.2709120283792509,0.22884322635683815
Morocco,1973-1977,132.19999999999996,0.43110154261949885,-0.24282520000000002,-0.3599876,8707326103.6,0.27520515347294855,0.22901721117518653
Morocco,1978-1982,418.2047619047618,0.6523448450403846,-0.1561,-0.41580399999999995,17271654161.8,0.2891861082862083,0.22422940460866872
Morocco,1983-1987,512.4416666666664,0.5877776955652597,-0.19870519999999997,-0.2053788,17458981759.4,0.26408051080252964,0.21552684594487367
Morocco,1988-1992,919.7718903802376,0.5121192992053127,-0.3657644,-0.1625396,29639216506.0,0.2608418555255483,0.2757009991570048
Morocco,1993-1997,1741.187311372398,0.4695576098022717,-0.6561884,-0.3011468,37719838751.8,0.24557021014643515,0.27107123843861186
Morocco,1998-2002,3485.555586691616,0.47292030372988936,-0.707989,-0.45619879999999996,40798383270.6,0.27282079664694203,0.2625174188578835
Morocco,2003-2007,3444.7031704588107,0.4811861107068065,-0.5866572,-0.2512372,64343044400.4,0.2596958358994229,0.23727412551345609
Morocco,2008-2012,4511.3689949055215,0.5232025963013153,-0.5012492,-0.2820132,95651526287.4,0.28717402025853084,0.2308756681103245
Morocco,2013-2017,5776.751696151342,0.5454736239423016,-0.7930862000000001,-0.47607299999999997,106222600000.0,0.2709120283792509,0.22884322635683815
Mozambique,1973-1977,31.66666666666666,0.4548563975910944,-0.8712882000000001,-0.6402844,,0.27520515347294855,0.22901721117518653
Mozambique,1978-1982,25.916666666666664,0.31485774957989143,-0.6157488,-0.40910899999999994,,0.2891861082862083,0.22422940460866872
Mozambique,1983-1987,43.91666666666666,0.3038549940468638,-0.2785248,-0.37420519999999996,,0.26408051080252964,0.21552684594487367
Mozambique,1988-1992,43.99999999999997,0.3296556844280304,-0.2533556,-0.29659420000000003,3174650188.5,0.2608418555255483,0.2757009991570048
Mozambique,1993-1997,68.45119047619043,0.2791660582416612,-0.4556808,-1.0476364,3514496111.8,0.24557021014643515,0.27107123843861186
Mozambique,1998-2002,92.50357142857136,0.3677117461215792,-0.5578762,-1.350812,5598011899.8,0.27282079664694203,0.2625174188578835
Mozambique,2003-2007,129.6833694083693,0.5013156573527326,-1.246254,-1.19706,8385622325.0,0.2596958358994229,0.23727412551345609
Mozambique,2008-2012,253.1195141209507,0.4434215109146925,-1.278942,-1.171564,13258889815.4,0.28717402025853084,0.2308756681103245
Mozambique,2013-2017,421.7529205168477,0.4951525027557372,-1.210134,-1.29442,15159491444.4,0.2709120283792509,0.22884322635683815
Namibia,1973-1977,4.33333333333333,0.22790332182153938,,,,0.27520515347294855,0.22901721117518653
Namibia,1978-1982,22.699999999999996,0.27104231494294073,,,2261640945.0,0.2891861082862083,0.22422940460866872
Namibia,1983-1987,40.16666666666665,0.31799543885024373,,,1990094496.8,0.26408051080252964,0.21552684594487367
Namibia,1988-1992,91.93174603174599,0.2110823325822212,,,2845216155.8,0.2608418555255483,0.2757009991570048
Namibia,1993-1997,100.94999999999993,0.3425874328858699,,,3769117919.4,0.24557021014643515,0.27107123843861186
Namibia,1998-2002,147.17499999999987,0.31607246715021176,-0.7425769999999999,-0.8950049999999999,3646319623.4,0.27282079664694203,0.2625174188578835
Namibia,2003-2007,148.79725620552836,0.3116615987192629,-0.7598524,-0.7538716,6997947389.8,0.2596958358994229,0.23727412551345609
Namibia,2008-2012,167.97664870776896,0.49357256439375663,-0.49534079999999997,-0.6891632,10803321782.8,0.28717402025853084,0.2308756681103245
Namibia,2013-2017,308.2692839233196,0.5576368224760067,-0.355371,-0.40172850000000004,11809443057.0,0.2709120283792509,0.22884322635683815
Nauru,1988-1992,0.5,0.0714285714285714,,,,0.2608418555255483,0.2757009991570048
Nauru,2008-2012,0.5,0.0714285714285714,,,70182376.51333334,0.28717402025853084,0.2308756681103245
Nauru,2013-2017,2.104192546583849,0.18327314093452496,,,99919753.12,0.2709120283792509,0.22884322635683815
Nepal,1973-1977,31.666666666666657,0.41840456051060093,,,1320207503.0,0.27520515347294855,0.22901721117518653
Nepal,1978-1982,74.58333333333331,0.4432743401178285,,,2014468451.4,0.2891861082862083,0.22422940460866872
Nepal,1983-1987,124.16190476190474,0.4377633334681462,,,2691267210.0,0.26408051080252964,0.21552684594487367
Nepal,1988-1992,151.68690476190469,0.4235440845727647,,,3592497594.0,0.2608418555255483,0.2757009991570048
Nepal,1993-1997,202.77424242424223,0.421782324759979,,,4313638778.6,0.24557021014643515,0.27107123843861186
Nepal,1998-2002,319.2050083973994,0.52312899321096,,,5488416097.0,0.27282079664694203,0.2625174188578835
Nepal,2003-2007,503.04446898654,0.45484586275464,,,8220800565.2,0.2596958358994229,0.23727412551345609
Nepal,2008-2012,911.4730988233881,0.45021640897189985,,,15833633753.0,0.28717402025853084,0.2308756681103245
Nepal,2013-2017,1496.2542116342654,0.4774453887847022,,,21410296788.6,0.2709120283792509,0.22884322635683815
Netherlands,1973-1977,20785.1382639419,0.7271086924383584,1.1289479999999998,1.317618,99104064707.0,0.27520515347294855,0.22901721117518653
Netherlands,1978-1982,31283.643170323947,0.7715452697884111,1.130324,1.225678,170659000000.0,0.2891861082862083,0.22422940460866872
Netherlands,1983-1987,43948.67873124044,0.8216532959385131,1.181658,1.22256,177422400000.0,0.26408051080252964,0.21552684594487367
Netherlands,1988-1992,56592.724830980034,0.8403437452266345,1.266982,1.237248,305808400000.0,0.2608418555255483,0.2757009991570048
Netherlands,1993-1997,70097.99596329498,0.8583847131898097,1.334046,1.219402,410457000000.0,0.24557021014643515,0.27107123843861186
Netherlands,1998-2002,73638.37867407134,0.8422075450672486,1.253454,1.1761279999999998,440835400000.0,0.27282079664694203,0.2625174188578835
Netherlands,2003-2007,84906.97065010619,0.781339399364477,1.154426,1.148876,700376000000.0,0.2596958358994229,0.23727412551345609
Netherlands,2008-2012,107245.31343845648,0.7337391651054415,1.0173384,1.042746,881137400000.0,0.28717402025853084,0.2308756681103245
Netherlands,2013-2017,120974.13444673069,0.7169851026595067,1.0965137999999999,0.9495556666666666,830113600000.0,0.2709120283792509,0.22884322635683815
Netherlands-Antilles,1973-1977,14.5,0.277213211286541,,,,0.27520515347294855,0.22901721117518653
Netherlands-Antilles,1978-1982,20.333333333333332,0.14394415557846485,,,,0.2891861082862083,0.22422940460866872
Netherlands-Antilles,1983-1987,17.83333333333332,0.18238744846157162,,,,0.26408051080252964,0.21552684594487367
Netherlands-Antilles,1988-1992,10.249999999999996,0.245703163416796,,,,0.2608418555255483,0.2757009991570048
Netherlands-Antilles,1993-1997,39.90800865800863,0.345638093436878,,,,0.24557021014643515,0.27107123843861186
Netherlands-Antilles,1998-2002,37.80930735930732,0.24695025431997641,,,,0.27282079664694203,0.2625174188578835
Netherlands-Antilles,2003-2007,50.44135309135304,0.3619553693781157,,,,0.2596958358994229,0.23727412551345609
Netherlands-Antilles,2008-2012,41.44682539682534,0.4341069084064022,,,,0.28717402025853084,0.2308756681103245
Netherlands-Antilles,2013-2017,33.6999671644905,0.5553326838001437,,,,0.2709120283792509,0.22884322635683815
New Zealand,1973-1977,7665.736219336211,0.6053658520964982,0.3230216,0.5323876000000001,13731380944.4,0.27520515347294855,0.22901721117518653
New Zealand,1978-1982,10661.513138138125,0.6449063863018747,0.34012560000000003,0.5247832,22217705827.2,0.2891861082862083,0.22422940460866872
New Zealand,1983-1987,11563.014575598962,0.6719017143849537,0.4641534,0.6293856,28327214569.6,0.26408051080252964,0.21552684594487367
New Zealand,1988-1992,12329.43681062641,0.6899010103557703,0.33799260000000003,0.4985442,43797464619.2,0.2608418555255483,0.2757009991570048
New Zealand,1993-1997,15120.645148561081,0.696023310748543,0.3820488,0.48576040000000004,60445007063.4,0.24557021014643515,0.27107123843861186
New Zealand,1998-2002,17499.947254426384,0.7000577077244169,0.2751308,0.40873499999999996,57622573532.4,0.27282079664694203,0.2625174188578835
New Zealand,2003-2007,19640.708899749035,0.7170599251208336,0.3129972,0.3974642,111160977110.0,0.2596958358994229,0.23727412551345609
New Zealand,2008-2012,25835.846755750368,0.7117254355607987,0.1827372,0.2582736,149205000000.0,0.28717402025853084,0.2308756681103245
New Zealand,2013-2017,29338.8300623245,0.7010428740255292,0.26971,-0.030613,192575200000.0,0.2709120283792509,0.22884322635683815
New-Caledonia,1973-1977,55.583333333333314,0.12288617436099536,,,,0.27520515347294855,0.22901721117518653
New-Caledonia,1978-1982,80.63333333333331,0.22885504149080327,,,,0.2891861082862083,0.22422940460866872
New-Caledonia,1983-1987,100.17738095238086,0.34095933738111006,,,,0.26408051080252964,0.21552684594487367
New-Caledonia,1988-1992,106.86078643578634,0.2558920475139015,,,,0.2608418555255483,0.2757009991570048
New-Caledonia,1993-1997,149.60209235209214,0.3065877721190625,,,,0.24557021014643515,0.27107123843861186
New-Caledonia,1998-2002,161.10952380952352,0.2398366766713147,,,,0.27282079664694203,0.2625174188578835
New-Caledonia,2003-2007,222.89536696963143,0.28063485716581504,,,,0.2596958358994229,0.23727412551345609
New-Caledonia,2008-2012,294.1459539428575,0.30876227699215464,,,,0.28717402025853084,0.2308756681103245
New-Caledonia,2013-2017,321.4332014696736,0.3536079153167321,,,,0.2709120283792509,0.22884322635683815
Nicaragua,1973-1977,21.33333333333333,0.3712570975551188,-0.0584614,-0.021082,1658525688.6,0.27520515347294855,0.22901721117518653
Nicaragua,1978-1982,11.75,0.24709748898475936,-0.16140380000000001,-0.09353560000000001,2154556779.6,0.2891861082862083,0.22422940460866872
Nicaragua,1983-1987,30.366666666666667,0.22156074183219587,-0.532354,-0.6159205999999999,3053919888.2,0.26408051080252964,0.21552684594487367
Nicaragua,1988-1992,44.76666666666666,0.2898890949303523,-0.47552700000000003,-0.47889860000000006,1587029723.2,0.2608418555255483,0.2757009991570048
Nicaragua,1993-1997,54.563369963369944,0.37939386419323484,-0.5492962,-0.7840216,3691685372.2,0.24557021014643515,0.27107123843861186
Nicaragua,1998-2002,49.79599567099564,0.3056720234959188,-0.7817152,-0.7839197999999999,5029134738.2,0.27282079664694203,0.2625174188578835
Nicaragua,2003-2007,82.2378219003218,0.39481493179512783,-0.8369014,-0.7693388,6325229028.4,0.2596958358994229,0.23727412551345609
Nicaragua,2008-2012,131.72109123097462,0.3482647623018017,-0.7479348,-0.9638009999999999,9172098498.8,0.28717402025853084,0.2308756681103245
Nicaragua,2013-2017,132.17878560074274,0.381252792370379,-1.1904702,-0.9814456666666667,12538430067.6,0.2709120283792509,0.22884322635683815
Niger,1973-1977,7.5,0.21793291214989274,,,1075437697.6,0.27520515347294855,0.22901721117518653
Niger,1978-1982,31.5,0.4283367662671106,,,2116134505.8,0.2891861082862083,0.22422940460866872
Niger,1983-1987,57.153968253968216,0.40170245768366997,,,1768405464.2,0.26408051080252964,0.21552684594487367
Niger,1988-1992,123.2499999999999,0.3413890061864734,,,2943316040.6,0.2608418555255483,0.2757009991570048
Niger,1993-1997,173.17084859584844,0.3700446706326682,,,2240091584.6,0.24557021014643515,0.27107123843861186
Niger,1998-2002,146.14444444444436,0.3179868574094701,,,2519608887.4,0.27282079664694203,0.2625174188578835
Niger,2003-2007,148.8830086580085,0.5036786512828727,,,4388478575.0,0.2596958358994229,0.23727412551345609
Niger,2008-2012,156.98128119867226,0.424181116074014,,,8071748924.0,0.28717402025853084,0.2308756681103245
Niger,2013-2017,198.05994846082658,0.4341324021621811,,,10418089652.4,0.2709120283792509,0.22884322635683815
Nigeria,1973-1977,2849.508766233765,0.6042375082601488,-2.171378,-1.579258,28026547640.8,0.27520515347294855,0.22901721117518653
Nigeria,1978-1982,5129.07027417027,0.6716157001307645,-2.2202979999999997,-1.6305599999999998,91046712445.2,0.2891861082862083,0.22422940460866872
Nigeria,1983-1987,5901.576190476185,0.6192079087108766,-1.9872520000000002,-1.3437480000000002,70361397396.0,0.26408051080252964,0.21552684594487367
Nigeria,1988-1992,5245.545393495386,0.5944896265913541,-1.8795679999999997,-1.631812,48920137159.8,0.2608418555255483,0.2757009991570048
Nigeria,1993-1997,3526.117433443744,0.5710698104399516,-2.0875879999999998,-1.559924,42236272678.8,0.24557021014643515,0.27107123843861186
Nigeria,1998-2002,3224.745050505047,0.56873366036558,-2.021982,-1.519294,70568320876.0,0.27282079664694203,0.2625174188578835
Nigeria,2003-2007,4732.665455703558,0.5833156734395524,-2.207886,-1.718946,185832400000.0,0.2596958358994229,0.23727412551345609
Nigeria,2008-2012,9373.501506295555,0.6544194335213785,-2.195984,-1.521598,372397400000.0,0.28717402025853084,0.2308756681103245
Nigeria,2013-2017,8478.84194651002,0.6876221554876302,-1.7386119999999998,-1.4610933333333334,471688600000.0,0.2709120283792509,0.22884322635683815
Niue,1983-1987,0.2,0.0714285714285714,,,,0.26408051080252964,0.21552684594487367
Niue,2003-2007,0.125,0.0714285714285714,,,,0.2596958358994229,0.23727412551345609
Niue,2013-2017,0.5613354037267072,0.1503036623605022,,,,0.2709120283792509,0.22884322635683815
North Korea,1973-1977,1.0,0.0714285714285714,,,,0.27520515347294855,0.22901721117518653
North Korea,1978-1982,2.0,0.11078381356330325,,,,0.2891861082862083,0.22422940460866872
North Korea,1983-1987,12.999999999999996,0.24867628879228731,,,,0.26408051080252964,0.21552684594487367
North Korea,1988-1992,23.083333333333332,0.43699185627837167,,,,0.2608418555255483,0.2757009991570048
North Korea,1993-1997,3.0,0.08146814157126137,,,,0.24557021014643515,0.27107123843861186
North Korea,1998-2002,6.342857142857141,0.13713571446821649,,,,0.27282079664694203,0.2625174188578835
North Korea,2003-2007,32.93730158730156,0.4190534925724728,,,,0.2596958358994229,0.23727412551345609
North Korea,2008-2012,74.69896166635291,0.4799194175076871,,,,0.28717402025853084,0.2308756681103245
North Korea,2013-2017,165.11640720390702,0.33416706218818304,,,,0.2709120283792509,0.22884322635683815
Norway,1973-1977,8452.887827858409,0.6756569540250481,1.2490999999999999,1.039126,32001610766.0,0.27520515347294855,0.22901721117518653
Norway,1978-1982,10765.488248168225,0.7357377167003505,1.0371328,0.9065467999999999,58067713765.8,0.2891861082862083,0.22422940460866872
Norway,1983-1987,12280.950458618814,0.7268051675275811,0.8947212,0.9148337999999999,72405076942.6,0.26408051080252964,0.21552684594487367
Norway,1988-1992,13483.108096904143,0.7474483674048809,0.9662414,0.8950355999999999,115407200000.0,0.2608418555255483,0.2757009991570048
Norway,1993-1997,16918.900583293787,0.7523071333979163,0.8080046,0.7544272000000001,144923400000.0,0.24557021014643515,0.27107123843861186
Norway,1998-2002,18666.57874638492,0.7442023505228501,0.784206,0.718978,171438000000.0,0.27282079664694203,0.2625174188578835
Norway,2003-2007,22904.82897898762,0.7527688875076699,0.7334568,0.6862088,309754600000.0,0.2596958358994229,0.23727412551345609
Norway,2008-2012,32816.061648028706,0.7446031136838548,0.5790236,0.5239318,456997200000.0,0.28717402025853084,0.2308756681103245
Norway,2013-2017,38788.850464082796,0.7361206433299997,0.9574770000000001,0.3379733333333334,434837600000.0,0.2709120283792509,0.22884322635683815
Oman,1973-1977,1.5,0.0714285714285714,-0.13701180000000002,-0.24899759999999999,1905408176.02,0.27520515347294855,0.22901721117518653
Oman,1978-1982,2.833333333333333,0.20586156637595365,-0.40048580000000006,0.4486466,5453850782.0,0.2891861082862083,0.22422940460866872
Oman,1983-1987,18.083333333333332,0.34292093636969057,-0.08589179999999999,0.6445894,8378882829.6,0.26408051080252964,0.21552684594487367
Oman,1988-1992,174.61666666666662,0.47742895284307696,-0.1424634,0.30066040000000005,10647438231.6,0.2608418555255483,0.2757009991570048
Oman,1993-1997,376.6932539682538,0.4464977506850569,-0.598882,0.191093,14065955786.6,0.24557021014643515,0.27107123843861186
Oman,1998-2002,766.4067821067815,0.5106636494792398,-0.7270912,-0.0964496,17779546424.0,0.27282079664694203,0.2625174188578835
Oman,2003-2007,1008.6174469888174,0.5157915141026309,-0.5731422,-0.1344576,31356098829.6,0.2596958358994229,0.23727412551345609
